time,src_ip,dst_ip,protocol,length
1543658802.896367,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.896369,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.896370,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.897035,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.897036,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.897040,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.897041,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.897750,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.897751,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.897755,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.897756,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898110,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.898111,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.898115,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898117,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898120,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898121,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898263,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898265,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898310,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898311,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898410,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898411,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898439,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898489,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898537,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898538,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898591,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.898592,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.898640,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898687,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898814,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.898815,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.898913,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.898914,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.899010,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.899011,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.899551,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.899552,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.899601,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.899602,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.899705,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.899750,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.899805,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.899806,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.899955,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.899956,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.900174,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.900175,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.900510,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.900511,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.900562,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.900610,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.900712,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.900713,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.900762,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.900763,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.901219,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.901220,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.901325,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.901326,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.901425,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.901426,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.901477,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.901478,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.901527,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.901528,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.901625,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.901626,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.901730,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,79
1543658802.901777,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,79
1543658802.902030,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.902031,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.902462,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.902463,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.902562,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.902563,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.902715,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.902716,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.902981,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.902982,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.903126,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.903127,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.903446,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.903447,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.903529,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.903530,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.903835,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.903836,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.904099,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.904100,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.904388,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.904389,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.904648,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.904650,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.904654,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.904655,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.905159,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905160,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905165,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905166,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905170,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905171,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905725,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905727,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905731,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905732,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905737,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905738,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905747,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905980,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905986,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905987,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.905991,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.905992,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.906001,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.906001,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.906229,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.906230,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.906241,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.906242,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.906484,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.906485,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.906490,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.906491,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.906758,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.906760,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907059,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907060,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907064,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907065,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907311,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907312,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907316,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907317,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907321,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907322,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907581,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907582,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907586,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.907587,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.907813,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907814,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907818,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.907819,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.908464,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.908466,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.908471,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.908472,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.908476,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.908477,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.908487,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.908487,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.908701,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.908702,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.908947,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.908948,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.909220,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.909221,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.909226,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.909227,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.909232,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,399
1543658802.909233,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,399
1543658802.909468,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658802.909469,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658802.909474,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.909476,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.909477,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.909478,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.909488,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.909717,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.909722,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.909722,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910169,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910171,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910173,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910174,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910178,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910179,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910187,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910188,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910193,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910418,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910423,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910424,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910429,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910430,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910676,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910676,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910681,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910682,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910691,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910692,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.910924,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.910925,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.910933,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,80
1543658802.910935,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,80
1543658802.911420,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.911421,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.911426,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.911427,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.911432,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658802.911432,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658802.911699,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.911700,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.911704,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.911705,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.911977,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.911978,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.911994,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.911995,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.912231,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.912232,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.912471,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.912473,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.912478,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.912479,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.912483,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.912484,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.912727,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.912728,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.912731,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.912732,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.912742,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.912743,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.912973,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.912974,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.912979,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.912980,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.912990,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.913224,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.913229,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.913230,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.913235,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.913236,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.913474,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.913475,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.913479,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.913480,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.913485,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658802.913486,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658802.913727,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.913728,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.913956,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.913957,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.914207,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.914208,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.914213,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.914214,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.914462,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,80
1543658802.914464,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,80
1543658802.914780,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.914782,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.914786,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.914787,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.914791,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.914792,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.914801,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.914801,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.915034,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.915035,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.915284,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.915285,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.915289,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.915290,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.915810,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,457
1543658802.915811,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,457
1543658802.915812,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.915813,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916060,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916062,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916064,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916065,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916079,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.916080,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.916310,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916312,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916321,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.916322,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.916332,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916333,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916569,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916570,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916797,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916798,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916803,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916804,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916806,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.916807,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.917131,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.917133,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658802.917143,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,81
1543658802.917144,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,81
1543658802.917448,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.917450,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.917458,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.917459,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.917680,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.917681,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.917689,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.917690,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.917699,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.917700,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.917944,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.917944,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.918217,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.918218,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658802.918233,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.918234,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658802.918468,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
